"","INCIDENT_ID","DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","INCIDENT_DATE","ADULT_VICTIM_COUNT","JUVENILE_VICTIM_COUNT","TOTAL_OFFENDER_COUNT","ADULT_OFFENDER_COUNT","JUVENILE_OFFENDER_COUNT","OFFENDER_RACE","OFFENDER_ETHNICITY","VICTIM_COUNT","OFFENSE_NAME","TOTAL_INDIVIDUAL_VICTIMS","LOCATION_NAME","BIAS_DESC","VICTIM_TYPES","MULTIPLE_OFFENSE","MULTIPLE_BIAS"
"557",1269541,2018,"OHCLP0000","Cleveland",NA,"City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","10-MAR-18",1,0,1,1,0,"Black or African American","Unknown",1,"Aggravated Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"558",1325293,2018,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","04-SEP-18",1,0,1,1,0,"Black or African American","Unknown",1,"Purse-snatching",1,"Service/Gas Station","Anti-Physical Disability","Individual","S","S"
"559",1325299,2018,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","23-AUG-18",1,0,1,1,0,"Asian","Unknown",1,"Robbery",1,"Parking/Drop Lot/Garage","Anti-Physical Disability","Individual","S","S"
"560",1333328,2018,"OR0180100","Klamath Falls",NA,"City","OR","Oregon","Pacific","West","5","Cities from 10,000 thru 24,999","27-OCT-18",1,0,1,1,0,"White","Unknown",1,"All Other Larceny",1,"Parking/Drop Lot/Garage","Anti-Physical Disability","Individual","S","S"
"561",1265501,2018,"OR0200200","Eugene",NA,"City","OR","Oregon","Pacific","West","2","Cities from 100,000 thru 249,999","05-JAN-18",1,0,1,1,0,"White","Unknown",1,"Simple Assault",1,"Grocery/Supermarket","Anti-Physical Disability","Individual","S","S"
"562",1352468,2018,"TN0410000","Hickman",NA,"County","TN","Tennessee","East South Central","South","8C","Non-MSA counties from 10,000 thru 24,999","18-OCT-18",1,0,0,NA,NA,"Unknown","Unknown",1,"All Other Larceny",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"563",629566,2018,"TN0580200","Whitwell",NA,"City","TN","Tennessee","East South Central","South","7","Cities under 2,500","02-JAN-18",0,1,0,NA,NA,"Unknown","Unknown",1,"All Other Larceny",1,"Parking/Drop Lot/Garage","Anti-Physical Disability","Individual","S","S"
"564",423771,2018,"TN0710200","Algood",NA,"City","TN","Tennessee","East South Central","South","6","Cities from 2,500 thru 9,999","24-MAY-18",1,0,0,NA,NA,"Unknown","Unknown",1,"All Other Larceny",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"565",423316,2018,"TX0200500","Freeport",NA,"City","TX","Texas","West South Central","South","5","Cities from 10,000 thru 24,999","13-AUG-18",1,0,0,NA,NA,"Unknown","Unknown",1,"Credit Card/Automated Teller Machine Fraud",1,"Convenience Store","Anti-Physical Disability","Individual","S","S"
"566",482742,2018,"TX0950400","Plainview",NA,"City","TX","Texas","West South Central","South","5","Cities from 10,000 thru 24,999","07-SEP-18",1,0,1,1,0,"White","Hispanic or Latino",1,"Simple Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"567",550131,2018,"TX0950400","Plainview",NA,"City","TX","Texas","West South Central","South","5","Cities from 10,000 thru 24,999","13-FEB-18",0,0,1,1,0,"White","Hispanic or Latino",1,"Drug/Narcotic Violations",0,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Society/Public","S","S"
"568",1341330,2018,"TX2201200","Fort Worth",NA,"City","TX","Texas","West South Central","South","1B","Cities from 500,000 thru 999,999","04-JUN-18",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Intimidation",1,"Residence/Home","Anti-Mental Disability;Anti-Physical Disability","Individual","S","M"
"569",363830,2018,"TX2270100","Austin",NA,"City","TX","Texas","West South Central","South","1B","Cities from 500,000 thru 999,999","09-SEP-18",1,NA,1,1,0,"White","Hispanic or Latino",1,"Not Specified",1,"Bar/Nightclub","Anti-Physical Disability","Individual","S","S"
"570",602862,2018,"TX2350100","Victoria",NA,"City","TX","Texas","West South Central","South","3","Cities from 50,000 thru 99,999","21-DEC-18",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"571",373469,2018,"TX2460900","Cedar Park",NA,"City","TX","Texas","West South Central","South","3","Cities from 50,000 thru 99,999","21-OCT-18",1,NA,0,0,0,"Unknown","Unknown",1,"Simple Assault",1,"Department/Discount Store","Anti-Physical Disability","Individual","S","S"
"572",373471,2018,"TX2460900","Cedar Park",NA,"City","TX","Texas","West South Central","South","3","Cities from 50,000 thru 99,999","24-NOV-18",1,NA,0,0,0,"Unknown","Unknown",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"573",1312057,2018,"TXDPD0000","Dallas",NA,"City","TX","Texas","West South Central","South","1A","Cities 1,000,000 or over","12-JUL-18",1,0,2,2,0,"Black or African American","Unknown",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"574",1312153,2018,"UT0060300","Layton",NA,"City","UT","Utah","Mountain","West","3","Cities from 50,000 thru 99,999","16-DEC-18",2,0,1,0,1,"Black or African American","Unknown",2,"Destruction/Damage/Vandalism of Property",2,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"575",846733,2018,"VA0020100","University of Virginia",NA,"University or College","VA","Virginia","South Atlantic","South","7","Cities under 2,500","20-APR-18",1,0,1,1,0,"Black or African American","Unknown",1,"Simple Assault",1,"Drug Store/Doctor's Office/Hospital","Anti-Physical Disability","Individual","S","S"
"576",1242159,2018,"VA0020300","Albemarle County Police Department",NA,"County","VA","Virginia","South Atlantic","South","9A","MSA counties 100,000 or over","02-NOV-18",0,0,0,NA,NA,"Unknown","Unknown",1,"Pornography/Obscene Material",0,"Government/Public Building","Anti-Physical Disability","Society/Public","S","S"
"577",1348021,2018,"VA0100000","Bedford",NA,"County","VA","Virginia","South Atlantic","South","9B","MSA counties from 25,000 thru 99,999","22-NOV-18",2,0,1,1,0,"Black or African American","Unknown",2,"Simple Assault",2,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"578",1251520,2018,"VT0040600","Milton",NA,"City","VT","Vermont","New England","Northeast","5","Cities from 10,000 thru 24,999","14-SEP-18",1,0,1,1,0,"White","Unknown",2,"All Other Larceny;Identity Theft",1,"Bank/Savings and Loan;Residence/Home","Anti-Physical Disability","Individual","M","S"
"579",477256,2018,"WA0160100","Port Townsend",NA,"City","WA","Washington","Pacific","West","6","Cities from 2,500 thru 9,999","06-JUL-18",2,0,1,0,1,"White","Unknown",1,"Theft From Motor Vehicle",2,"Parking/Drop Lot/Garage","Anti-Physical Disability","Individual","S","S"
"580",607224,2018,"WA0370100","Bellingham",NA,"City","WA","Washington","Pacific","West","3","Cities from 50,000 thru 99,999","06-MAY-18",1,0,0,NA,NA,"Unknown","Unknown",2,"All Other Larceny;Theft From Motor Vehicle",1,"Residence/Home","Anti-Physical Disability","Individual","M","S"
"581",831410,2018,"WASPD0000","Seattle",NA,"City","WA","Washington","Pacific","West","1B","Cities from 500,000 thru 999,999","24-JUN-18",1,0,1,1,0,"Black or African American","Unknown",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"582",1238020,2018,"WASPD0000","Seattle",NA,"City","WA","Washington","Pacific","West","1B","Cities from 500,000 thru 999,999","13-OCT-18",2,0,1,1,0,"White","Unknown",2,"Simple Assault",2,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"583",1331357,2018,"WI0070000","Burnett",NA,"County","WI","Wisconsin","East North Central","Midwest","8C","Non-MSA counties from 10,000 thru 24,999","22-MAY-18",0,0,1,1,0,"White","Not Hispanic or Latino",1,"Drug Equipment Violations",0,"Other/Unknown","Anti-Physical Disability","Society/Public","S","S"
"584",464789,2018,"WI0600200","Sheboygan",NA,"City","WI","Wisconsin","East North Central","Midwest","4","Cities from 25,000 thru 49,999","16-OCT-18",1,0,1,0,1,"White","Unknown",1,"Simple Assault",1,"School-Elementary/Secondary","Anti-Physical Disability","Individual","S","S"
"585",463525,2018,"WV0150000","Hancock",NA,"County","WV","West Virginia","South Atlantic","South","9C","MSA counties from 10,000 thru 24,999","04-FEB-18",2,0,2,2,0,"White","Unknown",2,"Aggravated Assault;Simple Assault",2,"Residence/Home","Anti-Physical Disability","Individual","M","S"
"586",1282614,2019,"AZ0111300","Apache Junction",NA,"City","AZ","Arizona","Mountain","West","4","Cities from 25,000 thru 49,999","03-JAN-19",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Simple Assault",1,"Restaurant","Anti-Physical Disability","Individual","S","S"
"587",688204,2019,"CA0070800","Pittsburg",NA,"City","CA","California","Pacific","West","3","Cities from 50,000 thru 99,999","05-OCT-19",1,0,2,0,2,"Unknown","Unknown",1,"Not Specified",1,"Parking/Drop Lot/Garage","Anti-Physical Disability","Individual","S","S"
"588",472746,2019,"CA0194200","Los Angeles",NA,"City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","13-FEB-19",1,0,1,1,0,"Multiple","Multiple",1,"Aggravated Assault",1,"Liquor Store","Anti-Physical Disability","Individual","S","S"
"589",688607,2019,"CA0194200","Los Angeles",NA,"City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","09-JAN-19",1,0,1,1,0,"Unknown","Hispanic or Latino",1,"Simple Assault",1,"Government/Public Building","Anti-Physical Disability","Individual","S","S"
"590",551914,2019,"CA0310500","Roseville",NA,"City","CA","California","Pacific","West","2","Cities from 100,000 thru 249,999","01-MAY-19",1,0,0,0,0,"Unknown","Unknown",1,"Destruction/Damage/Vandalism of Property",1,"Parking/Drop Lot/Garage","Anti-Physical Disability","Individual","S","S"
"591",688200,2019,"CA0340400","Sacramento",NA,"City","CA","California","Pacific","West","1B","Cities from 500,000 thru 999,999","07-SEP-19",1,0,3,0,3,"Black or African American","Not Hispanic or Latino",1,"Robbery",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"592",551762,2019,"CA0371100","San Diego",NA,"City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","05-MAR-19",1,0,1,0,1,"White","Not Hispanic or Latino",1,"Simple Assault",1,"School-Elementary/Secondary","Anti-Physical Disability","Individual","S","S"
"593",1262944,2019,"CO0180000","Douglas",NA,"County","CO","Colorado","Mountain","West","9A","MSA counties 100,000 or over","01-AUG-19",0,2,2,2,0,"White","Hispanic or Latino",2,"Human Trafficking, Commercial Sex Acts",2,"Grocery/Supermarket","Anti-Physical Disability","Individual","S","S"
"594",1276655,2019,"CO0180000","Douglas",NA,"County","CO","Colorado","Mountain","West","9A","MSA counties 100,000 or over","02-OCT-19",0,0,0,NA,NA,"Unknown","Unknown",1,"Destruction/Damage/Vandalism of Property",0,"Specialty Store","Anti-Physical Disability","Business","S","S"
"595",1344820,2019,"CODPD0000","Denver",NA,"City","CO","Colorado","Mountain","West","1B","Cities from 500,000 thru 999,999","22-AUG-19",0,1,1,0,1,"White","Not Hispanic or Latino",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"596",1345854,2019,"CODPD0000","Denver",NA,"City","CO","Colorado","Mountain","West","1B","Cities from 500,000 thru 999,999","21-FEB-19",1,0,2,2,0,"White","Hispanic or Latino",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"597",1208072,2019,"KS0580100","Hillsboro",NA,"City","KS","Kansas","West North Central","Midwest","6","Cities from 2,500 thru 9,999","03-MAR-19",0,1,1,1,0,"White","Unknown",1,"Fondling",1,"Other/Unknown","Anti-Physical Disability","Individual","S","S"
"598",1301988,2019,"MA0071800","Springfield",NA,"City","MA","Massachusetts","New England","Northeast","2","Cities from 100,000 thru 249,999","05-APR-19",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Simple Assault",1,"Air/Bus/Train Terminal","Anti-Black or African American;Anti-Physical Disability","Individual","S","M"
"599",993265,2019,"MN0620900","St. Paul",NA,"City","MN","Minnesota","West North Central","Midwest","1C","Cities from 250,000 thru 499,999","22-NOV-19",1,NA,1,0,1,"Black or African American","Unknown",1,"Robbery",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"600",1340223,2019,"MOKPD0000","Kansas City",NA,"City","MO","Missouri","West North Central","Midwest","1C","Cities from 250,000 thru 499,999","12-NOV-19",1,1,0,NA,NA,"Unknown","Unknown",2,"Aggravated Assault",2,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"601",691735,2019,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","16-AUG-19",0,1,1,0,1,"Black or African American","Not Hispanic or Latino",1,"Robbery",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"602",691752,2019,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","15-AUG-19",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Negligent Manslaughter",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"603",925627,2019,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","19-JAN-19",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Simple Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"604",925640,2019,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","01-FEB-19",1,0,0,NA,NA,"Unknown","Unknown",1,"Theft From Motor Vehicle",1,"Parking/Drop Lot/Garage","Anti-Physical Disability","Individual","S","S"
"605",1236592,2019,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","01-NOV-19",1,0,0,NA,NA,"Unknown","Unknown",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"606",1236609,2019,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","09-OCT-19",1,0,0,NA,NA,"Unknown","Unknown",1,"Motor Vehicle Theft",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"607",1339647,2019,"MT0070100","Great Falls",NA,"City","MT","Montana","Mountain","West","3","Cities from 50,000 thru 99,999","06-DEC-19",1,0,0,NA,NA,"Unknown","Unknown",1,"Theft From Motor Vehicle",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"608",1251549,2019,"NC0140000","Caldwell",NA,"County","NC","North Carolina","South Atlantic","South","9B","MSA counties from 25,000 thru 99,999","26-FEB-19",0,1,1,0,1,"White","Not Hispanic or Latino",1,"Intimidation",1,"School-Elementary/Secondary","Anti-Physical Disability","Individual","S","S"
"609",1300117,2019,"NC0410200","Greensboro",NA,"City","NC","North Carolina","South Atlantic","South","1C","Cities from 250,000 thru 499,999","06-MAY-19",1,0,0,NA,NA,"Unknown","Unknown",1,"Intimidation",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"610",1257116,2019,"NC0670000","Onslow",NA,"County","NC","North Carolina","South Atlantic","South","9A","MSA counties 100,000 or over","02-JAN-19",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Simple Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"611",1257120,2019,"NC0670000","Onslow",NA,"County","NC","North Carolina","South Atlantic","South","9A","MSA counties 100,000 or over","02-JAN-19",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Simple Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"612",704301,2019,"NJ0060100","Bridgeton",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","5","Cities from 10,000 thru 24,999","22-FEB-19",1,NA,1,1,0,"Unknown","Unknown",1,"Intimidation",1,"School-Elementary/Secondary","Anti-Physical Disability","Individual","S","S"
"613",483332,2019,"NJ0160700","Passaic",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","3","Cities from 50,000 thru 99,999","22-MAY-19",1,NA,0,0,0,"Unknown","Unknown",1,"Intimidation",1,"Residence/Home","Anti-Hispanic or Latino;Anti-Physical Disability","Individual","S","M"
"614",704479,2019,"NJ0200500","Fanwood",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","6","Cities from 2,500 thru 9,999","08-JUL-19",1,NA,0,0,0,"Unknown","Unknown",1,"Intimidation",1,"School-Elementary/Secondary","Anti-Jewish;Anti-Mental Disability;Anti-Other Race/Ethnicity/Ancestry;Anti-Physical Disability","Individual","S","M"
"615",591703,2019,"NV0020100","Las Vegas Metropolitan Police Department",NA,"City","NV","Nevada","Mountain","West","1A","Cities 1,000,000 or over","13-AUG-19",1,0,0,0,0,"Unknown","Unknown",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"616",687631,2019,"NY0303000","New York",NA,"City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over","19-JUL-19",NA,NA,1,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",NA,"Residence/Home","Anti-Physical Disability","Other","S","S"
"617",796336,2019,"OH0150000","Columbiana",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","17-MAY-19",1,0,1,1,0,"White","Unknown",1,"Intimidation",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"618",796337,2019,"OH0150000","Columbiana",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","16-MAY-19",1,0,0,NA,NA,"Unknown","Unknown",1,"All Other Larceny",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"619",796338,2019,"OH0150000","Columbiana",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","19-MAY-19",1,0,0,NA,NA,"Unknown","Unknown",1,"All Other Larceny",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"620",534758,2019,"OH0430700","Mentor-on-the-Lake",NA,"City","OH","Ohio","East North Central","Midwest","6","Cities from 2,500 thru 9,999","10-JAN-19",1,0,1,1,0,"White","Unknown",1,"All Other Larceny",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"621",1329817,2019,"OHCIP0000","Cincinnati",NA,"City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","28-JAN-19",1,0,1,1,0,"Black or African American","Unknown",1,"Fondling",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"622",1269874,2019,"OHCLP0000","Cleveland",NA,"City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","08-NOV-19",1,0,0,NA,NA,"Unknown","Unknown",1,"Motor Vehicle Theft",1,"Restaurant","Anti-Physical Disability","Individual","S","S"
"623",1325432,2019,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","08-MAR-19",1,0,0,NA,NA,"Unknown","Unknown",1,"All Other Larceny",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"624",1325495,2019,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","04-OCT-19",1,0,1,1,0,"Black or African American","Unknown",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"625",899701,2019,"OK0690300","Marlow",NA,"City","OK","Oklahoma","West South Central","South","6","Cities from 2,500 thru 9,999","05-JUL-19",2,0,2,2,0,"White","Unknown",2,"Simple Assault",2,"Restaurant","Anti-Physical Disability","Individual","S","S"
"626",1223017,2019,"OR0060600","North Bend",NA,"City","OR","Oregon","Pacific","West","6","Cities from 2,500 thru 9,999","15-FEB-19",0,0,1,1,0,"White","Unknown",1,"Shoplifting",0,"Grocery/Supermarket","Anti-Physical Disability","Business","S","S"
"627",983725,2019,"TX0130000","Bee",NA,"County","TX","Texas","West South Central","South","8C","Non-MSA counties from 10,000 thru 24,999","17-OCT-19",1,0,1,0,1,"White","Hispanic or Latino",1,"Simple Assault",1,"School-College/University","Anti-Physical Disability","Individual","S","S"
"628",467525,2019,"TX0680200","Odessa",NA,"City","TX","Texas","West South Central","South","2","Cities from 100,000 thru 249,999","22-FEB-19",2,NA,4,4,0,"White","Hispanic or Latino",2,"Simple Assault",2,"Restaurant","Anti-Hispanic or Latino;Anti-Physical Disability","Individual","S","M"
"629",1178497,2019,"TX1011500","Pasadena",NA,"City","TX","Texas","West South Central","South","2","Cities from 100,000 thru 249,999","10-DEC-19",1,0,0,NA,NA,"Unknown","Unknown",1,"All Other Larceny",1,"Service/Gas Station","Anti-Physical Disability","Individual","S","S"
"630",707302,2019,"TX1130500","Grapeland",NA,"City","TX","Texas","West South Central","South","7","Cities under 2,500","04-MAY-19",1,0,0,NA,NA,"Unknown","Unknown",2,"Credit Card/Automated Teller Machine Fraud;Identity Theft",1,"Other/Unknown","Anti-Physical Disability","Individual","M","S"
"631",1226764,2019,"TX2400100","Laredo",NA,"City","TX","Texas","West South Central","South","1C","Cities from 250,000 thru 499,999","11-JAN-19",1,0,1,1,0,"White","Hispanic or Latino",1,"Robbery",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"632",474716,2019,"TX2460900","Cedar Park",NA,"City","TX","Texas","West South Central","South","3","Cities from 50,000 thru 99,999","03-APR-19",1,NA,0,0,0,"Unknown","Unknown",1,"Not Specified",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"633",1346702,2019,"VA041SP00","State Police:","Halifax County","State Police","VA","Virginia","South Atlantic","South","8D","Non-MSA counties under 10,000","01-MAR-19",0,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"False Pretenses/Swindle/Confidence Game",0,"Specialty Store","Anti-Physical Disability","Government","S","S"
"634",1295010,2019,"VA083SP00","State Police:","Russell County","State Police","VA","Virginia","South Atlantic","South","8D","Non-MSA counties under 10,000","06-SEP-19",0,0,1,1,0,"White","Not Hispanic or Latino",1,"Drug/Narcotic Violations",0,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Society/Public","S","S"
"635",1335525,2019,"WA0171300","Renton",NA,"City","WA","Washington","Pacific","West","2","Cities from 100,000 thru 249,999","28-FEB-19",0,1,0,NA,NA,"Unknown","Unknown",1,"Simple Assault",1,"School-Elementary/Secondary","Anti-Physical Disability","Individual","S","S"
"636",1052409,2019,"WV0200500","St. Albans",NA,"City","WV","West Virginia","South Atlantic","South","6","Cities from 2,500 thru 9,999","17-MAR-19",1,0,0,NA,NA,"Unknown","Unknown",1,"Burglary/Breaking & Entering",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"637",1253929,2020,"AZ0140000","Yuma",NA,"County","AZ","Arizona","Mountain","West","9B","MSA counties from 25,000 thru 99,999","02-MAY-20",0,0,1,1,0,"White","Unknown",1,"Drug/Narcotic Violations",0,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Society/Public","S","S"
"638",1282668,2020,"AZ0140500","Yuma",NA,"City","AZ","Arizona","Mountain","West","3","Cities from 50,000 thru 99,999","23-AUG-20",0,2,1,1,0,"White","Unknown",2,"Fondling",2,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"639",1091957,2020,"CA0071800","San Francisco Bay Area Rapid Transit:","Contra Costa County","Other","CA","California","Pacific","West","7","Cities under 2,500","27-JUN-20",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Aggravated Assault",1,"Air/Bus/Train Terminal","Anti-Physical Disability","Individual","S","S"
"640",1091973,2020,"CA0120300","Eureka",NA,"City","CA","California","Pacific","West","4","Cities from 25,000 thru 49,999","12-JUL-20",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"641",1274098,2020,"CA0194200","Los Angeles",NA,"City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","05-NOV-20",1,0,1,1,0,"Asian","Not Hispanic or Latino",1,"Aggravated Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"642",1262635,2020,"CA0300300","Buena Park",NA,"City","CA","California","Pacific","West","3","Cities from 50,000 thru 99,999","26-OCT-20",1,0,1,1,0,"Black or African American","Unknown",1,"Simple Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"643",1345774,2020,"CODPD0000","Denver",NA,"City","CO","Colorado","Mountain","West","1B","Cities from 500,000 thru 999,999","03-NOV-20",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Robbery",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"644",1352092,2020,"CT0005400","Glastonbury",NA,"City","CT","Connecticut","New England","Northeast","4","Cities from 25,000 thru 49,999","22-OCT-20",0,1,1,0,1,"Unknown","Not Hispanic or Latino",1,"Intimidation",1,"School-Elementary/Secondary","Anti-Physical Disability","Individual","S","S"
"645",1342579,2020,"GA0330200","Cobb County Police Department",NA,"County","GA","Georgia","South Atlantic","South","9A","MSA counties 100,000 or over","29-JAN-20",0,1,0,NA,NA,"Unknown","Unknown",1,"Intimidation",1,"Residence/Home","Anti-Hispanic or Latino;Anti-Physical Disability","Individual","S","M"
"646",1342851,2020,"GA1540000","White",NA,"County","GA","Georgia","South Atlantic","South","8B","Non-MSA counties from 25,000 thru 99,999","09-DEC-20",1,0,0,NA,NA,"Unknown","Unknown",1,"Impersonation",1,"Cyberspace","Anti-Physical Disability","Individual","S","S"
"647",1322396,2020,"KY0590500","Kenton County Police Department",NA,"County","KY","Kentucky","East South Central","South","9C","MSA counties from 10,000 thru 24,999","06-SEP-20",1,0,1,1,0,"White","Unknown",2,"Destruction/Damage/Vandalism of Property;Intimidation",1,"Residence/Home","Anti-Mental Disability;Anti-Physical Disability","Individual","M","M"
"648",1292078,2020,"MI1323700","Battle Creek",NA,"City","MI","Michigan","East North Central","Midwest","3","Cities from 50,000 thru 99,999","23-SEP-20",1,0,2,2,0,"White","Unknown",1,"Simple Assault",1,"Drug Store/Doctor's Office/Hospital","Anti-Physical Disability","Individual","S","S"
"649",1137264,2020,"MI1526400","Boyne City",NA,"City","MI","Michigan","East North Central","Midwest","6","Cities from 2,500 thru 9,999","16-JAN-20",0,1,0,NA,NA,"Unknown","Unknown",1,"Intimidation",1,"School-Elementary/Secondary","Anti-Physical Disability","Individual","S","S"
"650",1234679,2020,"MI4185000","Kentwood",NA,"City","MI","Michigan","East North Central","Midwest","3","Cities from 50,000 thru 99,999","19-OCT-20",2,0,2,2,0,"Unknown","Unknown",2,"Simple Assault",2,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"651",1312758,2020,"MI6381500","West Bloomfield Township",NA,"City","MI","Michigan","East North Central","Midwest","3","Cities from 50,000 thru 99,999","08-JUN-20",1,0,1,1,0,"Black or African American","Unknown",1,"Intimidation",1,"Cyberspace","Anti-Physical Disability","Individual","S","S"
"652",1292358,2020,"MI8074700","South Haven",NA,"City","MI","Michigan","East North Central","Midwest","6","Cities from 2,500 thru 9,999","26-JUN-20",1,1,1,1,0,"White","Unknown",2,"Simple Assault",2,"Parking/Drop Lot/Garage","Anti-Physical Disability","Individual","S","S"
